[31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:8000
 * Running on http://192.168.31.51:8000
[33mPress CTRL+C to quit[0m
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
HTTPS proxies https://127.0.0.1:7890 are not supported, ignoring
Name: CCTV-3, URL: http://[2409:8087:1a01:df::4041]/TVOD/88888888/224/3221225799/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 东方影视, URL: http://139.196.151.191:7008/rtp/239.45.3.237:5140$组播源, Date: None, Resolution: None, Response Time: 2063 ms
Name: 东方影视, URL: http://139.196.151.191:3753/rtp/239.45.3.237:5140$组播源, Date: None, Resolution: None, Response Time: 2078 ms
Name: 哈哈炫动, URL: http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225657/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 哈哈炫动, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_XUANDONG/G_XUANDONG.m3u8?p=GITV&area=GD_CUCC&$订阅源, Date: None, Resolution: None, Response Time: 34 ms
Name: 哈哈炫动, URL: http://60.12.183.46:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Resolution: None, Response Time: 64 ms
Name: 哈哈炫动, URL: http://221.213.69.82:9901/tsfile/live/1005_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 191 ms
Name: 第一财经, URL: http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226966/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 新闻综合, URL: http://hlsbkmgsplive.miguvideo.com/wd_r4/dfl/xinwenzonghehd/3000/index.m3u8?&encrypt=$订阅源, Date: None, Resolution: None, Response Time: 1574 ms
Name: 新闻综合, URL: https://api.livednow.org/migu/651632657?sign=gAAAAABnJcJq37wV8HVm7KEZFWnnYZkQUEODG5vdm7IDdbftN_lPqTa7UFvcOUMZAUZMxbj_pqfV9Wqs0QesizLAlM5lm6KE09NV_R1NlWLz64dtw4a2E898ZITJ3Bnpm0doweq_jYVBvHMglvBll2wlTcIgVVXehIUfj6dExG0H9KXwswEkrhKwV6QfZIzWFshncUJwYzjm4RhTuJ_sEEQULUSUOMdQCA%3D%3D$订阅源, Date: None, Resolution: None, Response Time: 4824 ms
Can not load response cookies: Illegal key 'session820/qualitor820'
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: 福建少儿, URL: http://117.27.190.42:9998/tsfile/live/23290_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1058 ms
Name: 安顺新闻, URL: http://7fb6a9494e941e2acfc4eed53f777c1a.livehwc3.cn/hplayer1.juyun.tv/camera/154379194.m3u8$订阅源, Date: None, Resolution: None, Response Time: 109 ms
Name: 优漫卡通, URL: http://112.102.217.173:9003//hls/74/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 160 ms
Name: 厦门卫视, URL: http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 64 ms
Name: 厦门卫视, URL: http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 96 ms
Name: 厦门卫视, URL: http://123.56.129.203:6440/rtp/225.1.8.166:4120$组播源, Date: None, Resolution: None, Response Time: 2157 ms
Name: 厦门卫视, URL: http://122.9.151.210:8652/rtp/238.255.2.205:5999$组播源, Date: None, Resolution: None, Response Time: 2179 ms
Name: 厦门卫视, URL: http://122.9.151.210:8225/rtp/238.255.2.205:5999$组播源, Date: None, Resolution: None, Response Time: 2179 ms
Name: 安多卫视, URL: http://[2409:8087:1a0b:df::4007]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225659/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 延边卫视, URL: http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8?zjild$订阅源, Date: None, Resolution: None, Response Time: 49 ms
Name: 延边卫视, URL: https://live.ybtvyun.com/video/s10006-2f92b9e0b123/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 69 ms
Name: 翡翠台, URL: http://223.244.26.190:8082/tvb翡翠.盗源者死全家/易發TV/hls.m3u8$订阅源, Date: None, Resolution: None, Response Time: 33 ms
Name: 翡翠台, URL: http://aktv.top/AKTV/live/aktv/null/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 375 ms
Name: 翡翠台, URL: http://php.jdshipin.com/TVOD/iptv.php?id=fct3$订阅源, Date: None, Resolution: None, Response Time: 1790 ms
Name: 翡翠台, URL: https://cdn.iptv8k.top/dl/jrys.php?id=3&time=20240926215313&ip=111.229.253.40$订阅源, Date: None, Resolution: None, Response Time: 2196 ms
Name: 翡翠台, URL: http://50.7.234.10:8278/jade_twn/playlist.m3u8?tid=ME6E1330319113303191&ct=19225&tsum=d76985c4965fd63807e131035f66af09$订阅源, Date: None, Resolution: None, Response Time: 5521 ms
Name: 明珠台, URL: https://aktv.top/AKTV/live/aktv/null-2/AKTV.m3u8$订阅源, Date: None, Resolution: None, Response Time: 992 ms
Name: 明珠台, URL: http://caocaocaocao.hg16888.vip/mytvsuper/P$订阅源, Date: None, Resolution: None, Response Time: 1982 ms
Name: 明珠台, URL: https://caonimaya.hg16888.vip/mytvsuper/P$订阅源, Date: None, Resolution: None, Response Time: 3009 ms
Name: TVBS亚洲, URL: http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$订阅源, Date: None, Resolution: None, Response Time: 328 ms
Name: TVBS亚洲, URL: http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 1331 ms
Name: 凤凰资讯, URL: http://61.221.215.25:8800/hls/47/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 121 ms
Name: J2, URL: http://fm1077.serv00.net/Smart.php?id=j2_twn$订阅源, Date: None, Resolution: None, Response Time: 923 ms
Name: 三立台湾, URL: http://211.72.65.236:8521/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 247 ms
Name: 三立台湾, URL: http://free.xiptv.x10.bz/kudou.php?id=52$订阅源, Date: None, Resolution: None, Response Time: 718 ms
Name: 纬来体育, URL: http://211.72.65.236:8585/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 123 ms
Name: 纬来体育, URL: https://cloud.yumixiu768.com:443/tmp/123.m3u8$订阅源, Date: None, Resolution: None, Response Time: 140 ms
Name: 纬来体育, URL: https://cloud.yumixiu768.com/tmp/123.m3u8$订阅源, Date: None, Resolution: None, Response Time: 142 ms
Name: 纬来体育, URL: http://50.7.238.114:8278/videolandsport/playlist.m3u8?tid=MF0F9609085796090857&ct=19254&tsum=6bf853a68e195475b4892428199568c7$订阅源, Date: None, Resolution: None, Response Time: 5508 ms
Name: 三立新闻, URL: http://211.72.65.236:8543/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 153 ms
Name: 三立新闻, URL: http://litv.zapi.us.kg/?id=4gtv-live089$订阅源, Date: None, Resolution: None, Response Time: 342 ms
Name: 凤凰香港, URL: http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.237:80/PLTV/3/224/3221228530/1.m3u8?accountinfo=nVl%2FlxGDEXj8XkZipP8ISUVer4GPjw2QG0O4MRQi3g%2BEwuqkCa8s3JpukCy66ZXVAeAMYEBqNpar07yBf7G6quSAYws6gdT4%2FtVH%2Bc7R53mLahL3Oe72TRbm52ZvruhJFgCcgHZcoIABWGUx4GF9bqeo84KrB1TAVruJzkRIWcU%3D%3A20241026031902%2C4999656%2C36.156.32.23%2C20241026031902%2CHD-10000k-1080P-fhhongkong5s%2C1734275458503_D1%3A1F%3A8C%3ABC%3A76%3ACD%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000016268434_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FHD-10000k-1080P-fhhongkong5s%2FHD-10000k-1080P-fhhongkong5s&icpid=88888888&from=5&popid=5&hms_devid=6448&prioritypopid=5$订阅源, Date: None, Resolution: None, Response Time: 53 ms
Name: 凤凰香港, URL: http://203.205.220.174:80/qctv.fengshows.cn/live/0701phk72.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1535 ms
Name: 凤凰香港, URL: http://cookies.elementfx.com/chaojidianshi/chaojidianshi.php?id=hkphoenix_twn$订阅源, Date: None, Resolution: None, Response Time: 1850 ms
Name: 凤凰香港, URL: https://live.hkdvb.com/hls/live/85.m3u8?token=631170156109257$订阅源, Date: None, Resolution: None, Response Time: 1910 ms
Name: 凤凰香港, URL: http://www.lebaobei.top:6868/rtp/239.255.30.123:8231$组播源, Date: None, Resolution: None, Response Time: 2871 ms
Name: 凤凰香港, URL: http://60.164.128.167:8029/rtp/239.255.30.123:8231$组播源, Date: None, Resolution: None, Response Time: 4254 ms
Name: 凤凰卫视, URL: http://211.72.65.236:8577/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 100 ms
Name: 凤凰卫视, URL: http://211.72.65.236:8576/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 126 ms
Name: 东森综合, URL: http://211.72.65.236:8524/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1148 ms
Name: 东森电影, URL: https://bsex.serv00.net/Smart.php?id=ettvmovie$订阅源, Date: None, Resolution: None, Response Time: 4025 ms
Name: 东森电影, URL: http://198.16.100.90:8278/ettvmovie/playlist.m3u8?$订阅源, Date: None, Resolution: None, Response Time: 5421 ms
Name: 无线新闻, URL: http://cdn9.1689.us.kg/smt1.1.php?id=inews_twn$订阅源, Date: None, Resolution: None, Response Time: 603 ms
Name: 无线新闻, URL: http://cdn.iptv8k.top/dl/jspd.php?id=2$订阅源, Date: None, Resolution: None, Response Time: 2292 ms
Name: 无线新闻, URL: http://wo.xiang.lai.ge.bi.jiao.chang.de.yu.ming.wan.wan.jie.xi.bu.zhi.dao.ke.bu.ke.xing.hk3.345888.xyz.cdn.cloudflare.net/gt/aktv.php?variable=null-1$订阅源, Date: None, Resolution: None, Response Time: 3961 ms
Name: 东森超视, URL: http://211.72.65.236:8525/.m3u8$订阅源, Date: None, Resolution: None, Response Time: 460 ms
Name: CHC家庭影院, URL: http://[2001:250:5800:1005::155]:80/liverespath/449d51febadb152094085d373b9af94a6ac5f1dd/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CHC家庭影院, URL: http://61.162.52.6:8088/newlive/live/hls/60/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 55 ms
Name: CHC家庭影院, URL: http://58.19.244.92:1111/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 65 ms
Name: CHC家庭影院, URL: http://183.94.146.109:2222/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 76 ms
Name: CHC家庭影院, URL: http://110.53.52.63:8888/newlive/live/hls/51/live.m3u8$订阅源, Date: None, Resolution: None, Response Time: 320 ms
Name: CHC家庭影院, URL: http://60.255.240.247:8090/live/jbtygqCHCjtyyH265_4000.m3u8$订阅源, Date: None, Resolution: None, Response Time: 496 ms
Name: CHC家庭影院, URL: https://pi.0472.org/chc/jt.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1543 ms
Can not load response cookies: Illegal key 'session820/qualitor820'
Name: CHC动作电影, URL: http://[2409:8087:1a01:df::4021]:80/TVOD/88888888/224/3221225555/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CHC动作电影, URL: http://www.72444165.xyz:5005/itv/ystenlive/1000000004000018653$订阅源, Date: None, Resolution: None, Response Time: 938 ms
Name: 金鹰卡通, URL: http://[2409:8087:1a0b:df::4008]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225653/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 黑莓电影, URL: http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 黑莓电影, URL: http://[2409:8087:1a01:df::4001]:80/TVOD/88888888/224/3221225681/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 五星体育, URL: http://139.196.151.191:6846/rtp/239.45.3.210:5140$组播源, Date: None, Resolution: None, Response Time: 2065 ms
Name: 五星体育, URL: http://139.196.151.191:7549/rtp/239.45.3.210:5140$组播源, Date: None, Resolution: None, Response Time: 2069 ms
Name: 黑莓动画, URL: http://[2409:8087:1a0b:df::4006]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: 黑莓动画, URL: http://[2409:8087:1a01:df::4007]:80/TVOD/88888888/224/3221225529/main.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226153/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN111128BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUU6FFmRK8Hl0ytyd5e5kWGEwoDIwMxbrlyyVy9x6ZDKnldIYKOjBOUjRyoym5n7Kg0yIYstFTUfqtC14fzxhy5Y$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000131/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?key=tvbox6_com$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000131/index.m3u8?IAS$订阅源, Date: None, Resolution: None, Response Time: 0 ms
Name: CCTV-1, URL: http://120.55.49.231:8693/rtp/233.50.201.222:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-1, URL: http://123.56.129.203:1385/rtp/225.1.8.1:8008$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-1, URL: http://122.9.151.210:7290/rtp/238.255.2.91:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-1, URL: http://123.56.129.203:1385/rtp/225.1.8.101:8080$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-1, URL: http://120.55.49.231:8693/rtp/233.50.201.99:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-2, URL: http://123.56.129.203:1385/rtp/225.1.8.2:8084$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-2, URL: http://123.56.129.203:1385/rtp/225.1.8.102:8004$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-2, URL: http://120.55.49.231:8693/rtp/233.50.201.119:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-2, URL: http://120.55.49.231:8693/rtp/233.50.201.2:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-2, URL: http://122.9.151.210:7290/rtp/238.255.2.11:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-3, URL: http://123.56.129.203:1385/rtp/225.1.8.88:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-3, URL: http://123.56.129.203:1385/rtp/225.1.8.92:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-3, URL: http://120.55.49.231:8693/rtp/233.50.201.196:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-3, URL: http://120.55.49.231:8693/rtp/233.50.201.16:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-3, URL: http://122.9.151.210:7290/rtp/238.255.2.133:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-3, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265003/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265003&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-4, URL: http://123.56.129.203:1385/rtp/225.1.8.4:8092$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-4, URL: http://123.56.129.203:1385/rtp/225.1.8.104:8216$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-4, URL: http://120.55.49.231:8693/rtp/233.50.200.101:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-4, URL: http://120.55.49.231:8693/rtp/233.50.201.4:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-4, URL: http://122.9.151.210:7290/rtp/238.255.2.92:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-4, URL: http://122.9.151.210:7290/rtp/238.255.2.213:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-4, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265004/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265004&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-5, URL: http://123.56.129.203:1385/rtp/225.1.8.89:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-5, URL: http://123.56.129.203:1385/rtp/225.1.8.93:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-5, URL: http://120.55.49.231:8693/rtp/233.50.201.197:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-5, URL: http://120.55.49.231:8693/rtp/233.50.201.17:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-5, URL: http://122.9.151.210:7290/rtp/238.255.2.134:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-5, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265005/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265005&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-5+, URL: http://120.55.49.231:8693/rtp/233.50.201.220:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-5+, URL: http://122.9.151.210:7290/rtp/238.255.2.185:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-5+, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265016/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265016&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-6, URL: http://123.56.129.203:1385/rtp/225.1.8.84:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-6, URL: http://123.56.129.203:1385/rtp/225.1.8.90:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-6, URL: http://120.55.49.231:8693/rtp/233.50.201.198:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-6, URL: http://120.55.49.231:8693/rtp/233.50.201.18:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-6, URL: http://122.9.151.210:7290/rtp/238.255.2.135:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-6, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265006/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265006&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-7, URL: http://123.56.129.203:1385/rtp/225.1.8.7:8104$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-7, URL: http://123.56.129.203:1385/rtp/225.1.8.107:8024$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-7, URL: http://120.55.49.231:8693/rtp/233.50.201.120:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-7, URL: http://120.55.49.231:8693/rtp/233.50.201.7:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-7, URL: http://122.9.151.210:7290/rtp/238.255.2.12:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-7, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265007/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265007&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-8, URL: http://123.56.129.203:1385/rtp/225.1.8.85:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-8, URL: http://123.56.129.203:1385/rtp/225.1.8.91:8000$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-8, URL: http://120.55.49.231:8693/rtp/233.50.201.199:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-8, URL: http://120.55.49.231:8693/rtp/233.50.201.19:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-8, URL: http://122.9.151.210:7290/rtp/238.255.2.136:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-8, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265008/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265008&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-9, URL: http://123.56.129.203:1385/rtp/225.1.8.9:8112$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-9, URL: http://123.56.129.203:1385/rtp/225.1.8.109:8032$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-9, URL: http://120.55.49.231:8693/rtp/233.50.201.121:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-9, URL: http://122.9.151.210:7290/rtp/238.255.2.155:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-9, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265009/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265009&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-10, URL: http://123.56.129.203:1385/rtp/225.1.8.10:8116$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-10, URL: http://123.56.129.203:1385/rtp/225.1.8.110:8228$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-10, URL: http://120.55.49.231:8693/rtp/233.50.201.122:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-10, URL: http://120.55.49.231:8693/rtp/233.50.201.10:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-10, URL: http://122.9.151.210:7290/rtp/238.255.2.13:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-10, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265010/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-11, URL: http://123.56.129.203:1385/rtp/225.1.8.73:8120$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-11, URL: http://123.56.129.203:1385/rtp/225.1.8.111:8040$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-11, URL: http://120.55.49.231:8693/rtp/233.50.201.11:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-11, URL: http://122.9.151.210:7290/rtp/238.255.2.14:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
Name: CCTV-11, URL: http://gslbserv.itv.cmvideo.cn/1000000005000265011/1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 6431 ms
Name: CCTV-12, URL: http://123.56.129.203:1385/rtp/225.1.8.12:8124$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-12, URL: http://123.56.129.203:1385/rtp/225.1.8.112:8232$北京电信组播源, Date: 2024-02-02, Resolution: None, Response Time: 2173 ms
Name: CCTV-12, URL: http://120.55.49.231:8693/rtp/233.50.201.123:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-12, URL: http://120.55.49.231:8693/rtp/233.50.201.12:5140$浙江电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2073 ms
Name: CCTV-12, URL: http://122.9.151.210:7290/rtp/238.255.2.15:5999$贵州电信组播源, Date: 2024-03-02, Resolution: None, Response Time: 2185 ms
